mal_id,title,title_english,title_japanese,title_synonyms,mal_url,image_url,type,source,episodes,status,airing,aired_from,aired_to,aired_string,duration,content_rating,score,scored_by,rank,popularity,members,favorites,season,year,broadcast_day,broadcast_time,studios,producers,licensors,genres,themes,demographics,opening_themes,ending_themes,synopsis,background,approved,trailer_url
12467,Nazo no Kanojo X,Mysterious Girlfriend X,謎の彼女X,MGX|NazoKano,https://myanimelist.net/anime/12467/Nazo_no_Kanojo_X,https://cdn.myanimelist.net/images/anime/3/75205.jpg,TV,Manga,13.0,Finished Airing,False,2012-04-08,2012-07-01,"Apr 8, 2012 to Jul 1, 2012",24 min per ep,PG-13 - Teens 13 or older,7.22,162966.0,3555.0,767,357602,3638,spring,2012.0,Sundays,01:30,Hoods Entertainment,Starchild Records|Yomiko Advertising|Kodansha|Atelier Musa,Sentai Filmworks,Romance,School,Seinen,,,"First encounters are always memorable because regardless of the outcome, new experiences are sure to happen. For Akira Tsubaki, a young boy who knows next to nothing about girls, and new transfer student Mikoto Urabe, a mysterious girl who wears a cold facade, their first encounter takes a turn for the romantic.  Through a series of strange events, Tsubaki suddenly falls in love with Urabe, and together they develop a curious bond. Thus begins the romance and mystery of Urabe, a girl who seems to have a unique way of expressing her emotions.  [Written by MAL Rewrite]",,True,
12471,Eureka Seven AO,,エウレカセブンAO,Eureka Seven Astral Ocean,https://myanimelist.net/anime/12471/Eureka_Seven_AO,https://cdn.myanimelist.net/images/anime/1964/150161.jpg,TV,Manga,24.0,Finished Airing,False,2012-04-13,2012-11-20,"Apr 13, 2012 to Nov 20, 2012",24 min per ep,PG-13 - Teens 13 or older,6.64,44078.0,6841.0,2386,101415,201,spring,2012.0,Fridays,01:55,Bones,Bandai Visual|Kadokawa Shoten|Mainichi Broadcasting System|Bandai|Sony Music Entertainment|Bandai Namco Games|Sammy|Hakuhodo DY Media Partners|Bandai Channel|Fonishia,Funimation,Adventure|Drama|Sci-Fi,Mecha,,,,"The story is set on Okinawa's isolated island of Iwado, which has seen a growing movement advocating a return to an autonomous government. Ao Fukai, a 12-year-old boy with a missing father, lives on the island with an old doctor named Toshio and is about to enter middle school. Ao's mother was taken away a decade ago by unknown individuals. Naru Arata, Ao's 12-year-old childhood friend and the story's heroine, lives with her father, older sister, and grandmother. She has a ""Yuta"" power awakened within her due to an incident when she was young. A mysterious entity called ""Secret"" suddenly appears and launches an attack on the Scub Coral lifeform on the island. Ao launches a certain military FP called ""Nirvash"" aboard a Japanese military transport in his fervent desire to protect the island.   (Source: FUNimation)","Eureka Seven AO premiered with the launch of the new digital over-the-air television system NOTTV on April 1. It finished airing in its time slot with episode 22 on September 28, 2012. Episodes 23 and 24 were aired together on November 20, 2012.",True,
12477,Sakasama no Patema,Patema Inverted,サカサマのパテマ,Sakasama no Patema,https://myanimelist.net/anime/12477/Sakasama_no_Patema,https://cdn.myanimelist.net/images/anime/12/52415.jpg,Movie,Original,1.0,Finished Airing,False,2013-11-09,,"Nov 9, 2013",1 hr 38 min,PG-13 - Teens 13 or older,7.93,145183.0,848.0,880,322352,1522,,,,,Studio Rikka|Purple Cow Studio Japan,Directions|Asmik Ace|Good Smile Company|Kadokawa,GKIDS,Adventure|Award Winning|Sci-Fi,,,,,"Patema is a plucky young girl from an underground civilization boasting an incredible network of tunnels. Inspired by a friend that mysteriously went missing, she is often reprimanded due to her constant excursions of these tunnels due to her royal status. After she enters what is known as the ""forbidden zone,"" she accidentally falls into a giant bottomless pit after being startled by a strange creature.  Finding herself on the surface, a world literally turned upside down, she begins falling towards the sky only to be saved by Age, a discontented student of the totalitarian nation known as Aiga. The people of Aiga are taught to believe that ""Inverts,"" like Patema, are sinners that will be ""swallowed by the sky,"" but Age has resisted this propaganda and decides to protect his new friend. A chance meeting between two curious teenagers leads to an exploration of two unique worlds as they begin working together to unveil the secrets of their origins in Sakasama no Patema, a heart-warming film about overcoming differences in order to coexist.  [Written by MAL Rewrite]",Sakasema no Patema was shown at selected countries like the UK while Cinedigm handled the Blu-ray and DVD releases for North America. Patema Inverted won the Audience Award and the Judges Award during the 2013 Scotland Loves Anime. It was also nominated for Best Animated Feature Film during the 7th Asia Pacific Screen Awards.,True,
12487,Kyoukaisenjou no Horizon II,Horizon in the Middle of Nowhere II,境界線上のホライゾンII,Horizon on the Middle of Nowhere II|Kyoukai Senjou no Horizon 2,https://myanimelist.net/anime/12487/Kyoukaisenjou_no_Horizon_II,https://cdn.myanimelist.net/images/anime/6/38227.jpg,TV,Light novel,13.0,Finished Airing,False,2012-07-08,2012-09-30,"Jul 8, 2012 to Sep 30, 2012",24 min per ep,R+ - Mild Nudity,7.46,38201.0,2306.0,2619,87359,341,summer,2012.0,,,Sunrise,Bandai Visual|Lantis|ASCII Media Works|Sony PCL,Sentai Filmworks,Action|Fantasy|Sci-Fi,,,,,"Taking advantage of the opportunity that the Mikawa Conflict provides, Tori and his comrades attempt to rescue Horizon from the Testament Union. But even as the Floating City Musashi speeds towards its next destination, the Floating Island England, Tres España is preparing its own armada for war against the British Islanders. Now, as the quest of Horizon's emotions builds to its climax, Tori's new battle is about to begin in the land ruled by the Fairy Queen! The reenactment of the history described in the mysterious Testament continues as the secret of the Armor of Deadly Sins is unleashed in the spectacular second season of Horizon in the Middle of Nowhere!   (Source: Sentai Filmworks)",,True,
12503,Mirai Nikki (TV): Ura Mirai Nikki,The Future Diary Specials,未来日記 裏未来日記,Mirai Nikki: Ura Mirai Nikki|Mirai Nikki Specials|Mirai Nikki (2011) Specials,https://myanimelist.net/anime/12503/Mirai_Nikki_TV__Ura_Mirai_Nikki,https://cdn.myanimelist.net/images/anime/2/38423.jpg,Special,Manga,10.0,Finished Airing,False,2012-01-27,2012-08-31,"Jan 27, 2012 to Aug 31, 2012",2 min per ep,R - 17+ (violence & profanity),6.46,29779.0,8040.0,3245,60658,61,,,,,asread.,,Funimation,Comedy|Supernatural,,Shounen,,,"Unaired ""Ura Mirai Nikki"" anime (the short episodes of Mur Mur inserted at the end of the main episodes) included in the Mirai Nikki Blu-rays.",,True,
12531,Sakamichi no Apollon,Kids on the Slope,坂道のアポロン,Sakamichi no Aporon|Apollo on the Slope,https://myanimelist.net/anime/12531/Sakamichi_no_Apollon,https://cdn.myanimelist.net/images/anime/1604/98654.jpg,TV,Manga,12.0,Finished Airing,False,2012-04-13,2012-06-29,"Apr 13, 2012 to Jun 29, 2012",22 min per ep,PG-13 - Teens 13 or older,8.29,182591.0,337.0,650,416294,7350,spring,2012.0,Fridays,00:45,Tezuka Productions|MAPPA,Dentsu|Fuji TV|TOHO|DAX Production|Sony Music Entertainment,Sentai Filmworks,Drama|Romance,Historical|Love Polygon|Music|School,Josei,,,"Introverted classical pianist and top student Kaoru Nishimi has just arrived in Kyushu for his first year of high school. Having constantly moved from place to place since his childhood, he abandons all hope of fitting in, preparing himself for another lonely, meaningless year. That is, until he encounters the notorious delinquent Sentarou Kawabuchi.  Sentarou's immeasurable love for jazz music inspires Kaoru to learn more about the genre, and as a result, he slowly starts to break out of his shell, making his very first friend. Kaoru begins playing the piano at after-school jazz sessions, located in the basement of fellow student Ritsuko Mukae's family-owned record shop. As he discovers the immense joy of using his musical talents to bring enjoyment to himself and others, Kaoru's summer might just crescendo into one that he will remember forever.  Sakamichi no Apollon is a heartwarming story of friendship, music, and love that follows three unique individuals brought together by their mutual appreciation for jazz.  [Written by MAL Rewrite]",,True,
12549,"Dakara Boku wa, H ga Dekinai.","So, I Can't Play H!",だから僕は、Hができない。,Dakara boku-ha H ga Dekinai.|Dakara Boku wa|Ecchi ga Dekinai.,https://myanimelist.net/anime/12549/Dakara_Boku_wa_H_ga_Dekinai,https://cdn.myanimelist.net/images/anime/4/75102.jpg,TV,Light novel,12.0,Finished Airing,False,2012-07-06,2012-09-25,"Jul 6, 2012 to Sep 25, 2012",23 min per ep,R+ - Mild Nudity,6.52,222487.0,7630.0,599,446164,976,summer,2012.0,Fridays,11:00,feel.,Geneon Universal Entertainment|Sotsu|Lantis|AT-X|DAX Production|KlockWorx|Fujimi Shobo,Sentai Filmworks,Comedy|Romance|Supernatural|Ecchi,Harem|School,,,,"On the surface, Ryousuke Kaga is the token perverted teenager, spending his days ogling women and indulging in erotic reveries. Because of this, Ryousuke is ostracized by his classmates. Only his childhood friend Mina Okura knows that behind his lecherous persona lies a compassionate boy who has sworn to be chivalrous to girls, believing they are treasures that must be protected.  One fateful day, Ryousuke runs into Lisara Restall, a Soul Reaper hailing from a noble family, whose primary objective in the human realm is to locate a magically potent person known as the One. In order to fuel her movement with magic, she decides to form a provisional contract with Ryousuke: to use his sexual desires as a source of energy. Carrying out this peculiar arrangement with Lisara, Ryousuke encounters many disparate individuals but also learns of the intriguing yet dark secrets surrounding his world.  [Written by MAL Rewrite]",,True,
12565,Fate/Prototype,,Fate/Prototype,,https://myanimelist.net/anime/12565/Fate_Prototype,https://cdn.myanimelist.net/images/anime/3/51045.jpg,OVA,Original,1.0,Finished Airing,False,2011-12-31,,"Dec 31, 2011",12 min,PG-13 - Teens 13 or older,6.62,59037.0,6969.0,2135,119252,112,,,,,Lerche,Notes,,Action|Fantasy|Romance,Urban Fantasy,,,,"Coming from a renowned magus family, Ayaka Sajou is much expected to partake in the Holy Grail War. But ever since her father and sister's demise in the previous battle, she has grown gloomy and unwilling to involve herself in the matters that killed her loved ones. Soon, she finds herself in grave danger at the hands of a knight and ends up summoning her own Servant named Saber. With him by her side, Ayaka ultimately becomes an official participant in the war she initially wanted to avoid so much.  [Written by MAL Rewrite]",Fate/Prototype is Kinoko Nasu's initial visualization for Fate/stay night.,True,
12581,Asa made Jugyou Chu!,See Me After Class,朝まで授業chu!,,https://myanimelist.net/anime/12581/Asa_made_Jugyou_Chu,https://cdn.myanimelist.net/images/anime/1618/112459.jpg,OVA,Manga,1.0,Finished Airing,False,2012-06-23,,"Jun 23, 2012",29 min,R+ - Mild Nudity,6.03,28949.0,10583.0,3270,59445,126,,,,,GoHands,Media Factory,,Comedy|Romance|Ecchi,Crossdressing|Harem|School,Seinen,,,"After working hard for a scholarship, honor student Yuuki Kagami secures a spot in the prestigious Houren Academy. However, his plans are thrown into disarray when he is assigned to live in a girls' dormitory due to a mistake his teacher, Ayana Kakinozaka, made. To further complicate matters, Yuuki and Ayana are assigned as roommates, and Yuuki will be expelled immediately if other students find out his real gender.  Utilizing his feminine appearance and name, Yuuki dresses up as a girl to avoid expulsion. He must keep his secret safe with Ayana—who seems to take the plan too seriously, putting the two in many uneasy situations.  [Written by MAL Rewrite]",Asa made Jugyou Chu! was bundled with the special edition release of the third volume of the manga.,True,
12671,Pokemon Movie 15: Kyurem vs. Seikenshi,Pokémon the Movie: Kyurem VS. The Sword of Justice,劇場版 ポケットモンスター ベストウイッシュ キュレムVS聖剣士,Gekijouban Pocket Monsters Best Wishes 2: Kyurem vs. Seikenshi|Pocket Monsters Best Wishes! 2 the Movie: Kyurem vs. Seikenshi|Pokemon Best Wishes!: Kyurem vs. the Sacred Swordsman Keldeo|Pokemon Best Wishes! Season 2: Kyurem vs. Seikenshi,https://myanimelist.net/anime/12671/Pokemon_Movie_15__Kyurem_vs_Seikenshi,https://cdn.myanimelist.net/images/anime/11/38311.jpg,Movie,Game,1.0,Finished Airing,False,2012-07-14,,"Jul 14, 2012",1 hr 11 min,PG - Children,6.5,34189.0,7779.0,3307,58695,8,,,,,OLM,TV Tokyo|Shogakukan-Shueisha Productions|TOHO,VIZ Media|The Pokemon Company International,Action|Adventure|Comedy|Drama|Fantasy,,Kids,,,"Mythical Pokémon Keldeo wishes to join the Swords of Justice, a group of Pokémon traveling around the world, helping out those in need. To do so he must first harness the power of his horn and learn the move Sacred Sword, and he decides to challenge Kyurem, a Legendary Dragon residing in an abandoned mine located within an icy crater. Confident as he is at first, it soon occurs to Keldeo that he is not yet ready for the fight.  Meanwhile, as Satoshi and his friends travel across the Unova region, they stumble across an injured Keldeo. At the same time, Kyurem goes on a rampage, drawing energy from other Legendary Pokémon and disturbing the balance of power in the entire region.  Now backed by his new friends, Keldeo must overcome his weaknesses and face Kyurem once again, now with the fate of the world at stake.  [Written by MAL Rewrite]",,True,
